customer_id,occupation_type,declared_monthly_income,estimated_monthly_income
CUST000122,salaried,93583.33333333333,92934.53
CUST000123,salaried,64250.0,61019.434
CUST000124,salaried,32250.0,32685.787
CUST000125,self_employed,36500.0,45767.285
CUST000126,salaried,42583.333333333336,41688.72
CUST000127,salaried,82666.66666666667,82675.164
CUST000128,salaried,76333.33333333333,76332.08
CUST000129,self_employed,16166.666666666666,19131.887
CUST000130,salaried,40333.333333333336,42068.473
CUST000131,salaried,43250.0,42405.74
CUST000132,salaried,43000.0,41679.895
CUST000133,self_employed,61083.333333333336,67436.32
CUST000134,self_employed,35666.666666666664,32391.021
CUST000135,business_owner,55500.0,90451.34
CUST000136,self_employed,26583.333333333332,25266.225
CUST000137,salaried,35000.0,31795.615
CUST000138,salaried,96000.0,95985.12
CUST000139,salaried,60666.666666666664,60356.28
CUST000140,self_employed,43916.666666666664,45048.85
CUST000141,salaried,37083.333333333336,35258.984
CUST000142,salaried,31833.333333333332,30390.648
CUST000143,business_owner,49166.666666666664,122789.46
CUST000144,salaried,29333.333333333332,29169.768
CUST000145,salaried,65666.66666666667,66706.266
CUST000146,salaried,121666.66666666667,138238.3
CUST000147,business_owner,27000.0,69112.52
CUST000148,business_owner,43833.333333333336,35858.742
CUST000149,salaried,82083.33333333333,86856.88
CUST000150,business_owner,55250.0,52526.59
CUST000151,business_owner,44416.666666666664,93521.66
CUST000152,self_employed,21916.666666666668,26329.988
CUST000153,business_owner,51750.0,38364.867
CUST000154,salaried,59166.666666666664,62051.875
CUST000155,self_employed,110416.66666666667,135154.75
CUST000156,salaried,39416.666666666664,40366.793
CUST000157,self_employed,33416.666666666664,55749.17
CUST000158,salaried,111166.66666666667,111826.46
CUST000159,self_employed,41416.666666666664,53084.098
CUST000160,business_owner,74166.66666666667,70291.336
CUST000161,salaried,73583.33333333333,74212.695
CUST000162,business_owner,91916.66666666667,56116.516
CUST000163,salaried,32666.666666666668,31204.236
CUST000164,salaried,73166.66666666667,75539.42
CUST000165,salaried,60416.666666666664,62338.883
CUST000166,self_employed,81750.0,114074.64
CUST000167,salaried,33500.0,30284.803
CUST000168,salaried,60250.0,63734.465
CUST000169,self_employed,39500.0,34136.434
CUST000170,salaried,75833.33333333333,75984.92
CUST000171,salaried,33916.666666666664,33992.258
CUST000172,business_owner,30166.666666666668,40768.22
CUST000173,self_employed,85250.0,95491.96
CUST000174,self_employed,199750.0,126191.84
CUST000175,salaried,99583.33333333333,98135.445
CUST000176,business_owner,38916.666666666664,44664.906
CUST000177,salaried,32833.333333333336,34349.957
CUST000178,salaried,33083.333333333336,34819.24
CUST000179,salaried,43166.666666666664,42631.168
CUST000180,salaried,79666.66666666667,78557.66
CUST000181,self_employed,91000.0,49987.957
CUST000182,self_employed,39500.0,32901.6
CUST000183,salaried,108500.0,96288.33
CUST000184,salaried,19750.0,20377.26
CUST000185,self_employed,32666.666666666668,35307.21
CUST000186,business_owner,24333.333333333332,32205.06
CUST000187,salaried,69833.33333333333,66021.58
CUST000188,salaried,92333.33333333333,93479.17
CUST000189,salaried,65583.33333333333,61642.562
CUST000190,salaried,77583.33333333333,74989.25
CUST000191,salaried,66083.33333333333,68324.32
CUST000192,salaried,41583.333333333336,43843.152
CUST000193,self_employed,46500.0,40778.85
CUST000194,salaried,57083.333333333336,57798.223
CUST000195,salaried,23583.333333333332,23607.209
CUST000196,salaried,58166.666666666664,57586.72
CUST000197,business_owner,40000.0,55773.617
CUST000198,salaried,61583.333333333336,66965.64
CUST000199,salaried,95083.33333333333,93055.21
CUST000200,salaried,95916.66666666667,97434.125
CUST000201,self_employed,62583.333333333336,60160.914
CUST000202,business_owner,52250.0,55419.15
CUST000203,salaried,47750.0,51381.0
CUST000204,salaried,65333.333333333336,68877.445
CUST000205,salaried,63083.333333333336,61665.062
CUST000206,self_employed,73583.33333333333,77764.01
CUST000207,business_owner,116666.66666666667,82136.77
CUST000208,salaried,44166.666666666664,41631.48
CUST000209,salaried,64083.333333333336,62040.535
CUST000210,self_employed,11083.333333333334,28170.334
CUST000211,self_employed,26000.0,28365.955
CUST000212,salaried,92333.33333333333,88630.23
CUST000213,salaried,98750.0,98532.98
CUST000214,salaried,64416.666666666664,61795.37
CUST000215,self_employed,108916.66666666667,90501.06
CUST000216,self_employed,46500.0,36014.21
CUST000217,self_employed,10833.333333333334,14111.879
CUST000218,self_employed,95416.66666666667,74316.56
CUST000219,salaried,22416.666666666668,23006.443
CUST000220,salaried,25916.666666666668,26139.34
CUST000221,salaried,47666.666666666664,52061.594
CUST000222,business_owner,67083.33333333333,54571.98
CUST000223,salaried,49500.0,50363.043
CUST000224,salaried,46750.0,42096.348
CUST000225,salaried,59333.333333333336,57753.125
CUST000226,self_employed,14916.666666666666,21008.83
CUST000227,self_employed,61583.333333333336,79461.46
CUST000228,self_employed,39583.333333333336,53440.434
CUST000229,salaried,73000.0,76571.97
CUST000230,business_owner,77500.0,44956.984
CUST000231,self_employed,153000.0,118764.125
CUST000232,self_employed,32166.666666666668,29891.172
CUST000233,self_employed,18916.666666666668,22257.287
CUST000234,business_owner,57166.666666666664,48639.395
CUST000235,business_owner,73916.66666666667,74471.195
CUST000236,salaried,68333.33333333333,74691.14
CUST000237,salaried,86583.33333333333,87884.8
CUST000238,salaried,77333.33333333333,75403.48
CUST000239,self_employed,36750.0,32224.518
CUST000240,self_employed,34083.333333333336,44660.27
CUST000241,salaried,48416.666666666664,52883.54
CUST000242,salaried,47000.0,50345.758
CUST000243,business_owner,27416.666666666668,45904.03
CUST000244,business_owner,24583.333333333332,62293.35
CUST000245,business_owner,121000.0,128561.0
CUST000246,salaried,33916.666666666664,32171.27
CUST000247,self_employed,43083.333333333336,34693.84
CUST000248,self_employed,15750.0,35081.008
CUST000249,salaried,91416.66666666667,91712.07
CUST000250,salaried,55250.0,54873.934
CUST000251,business_owner,125583.33333333333,110873.7
CUST000252,salaried,42916.666666666664,45044.332
CUST000253,salaried,93416.66666666667,92674.77
CUST000254,self_employed,20333.333333333332,48204.125
CUST000255,self_employed,36000.0,59469.367
CUST000256,salaried,86166.66666666667,84779.88
CUST000257,self_employed,60083.333333333336,64449.844
CUST000258,salaried,40166.666666666664,40500.652
CUST000259,self_employed,89416.66666666667,113716.27
CUST000260,salaried,37083.333333333336,39233.633
CUST000261,self_employed,21750.0,16106.23
CUST000262,self_employed,15500.0,31521.17
CUST000263,salaried,18750.0,19062.178
CUST000264,salaried,45833.333333333336,50468.13
CUST000265,self_employed,120416.66666666667,165071.72
CUST000266,salaried,20583.333333333332,20814.182
CUST000267,salaried,34333.333333333336,36671.547
CUST000268,salaried,81166.66666666667,76929.875
CUST000269,business_owner,153916.66666666666,126952.72
CUST000270,salaried,33750.0,35207.14
CUST000271,salaried,54416.666666666664,51432.758
CUST000272,business_owner,37416.666666666664,40329.79
CUST000273,salaried,159000.0,163154.14
CUST000274,salaried,54083.333333333336,54678.31
CUST000275,salaried,59083.333333333336,60439.324
CUST000276,salaried,67833.33333333333,73432.53
CUST000277,salaried,60833.333333333336,59902.926
CUST000278,self_employed,62000.0,51091.52
CUST000279,salaried,23666.666666666668,23922.848
CUST000280,self_employed,14583.333333333334,17766.098
CUST000281,salaried,70583.33333333333,67117.42
CUST000282,salaried,70166.66666666667,75211.24
CUST000283,salaried,43250.0,38722.516
CUST000284,salaried,75416.66666666667,77553.76
CUST000285,self_employed,44250.0,30618.822
CUST000286,salaried,60583.333333333336,63020.98
CUST000287,salaried,66833.33333333333,69013.06
CUST000288,salaried,51500.0,51990.16
CUST000289,self_employed,44000.0,65505.06
CUST000290,salaried,27666.666666666668,26646.566
CUST000291,self_employed,13750.0,35161.3
CUST000292,salaried,68833.33333333333,70717.15
CUST000293,salaried,61416.666666666664,63283.246
CUST000294,self_employed,32583.333333333332,86396.945
CUST000295,salaried,34000.0,32523.412
CUST000296,salaried,72083.33333333333,73076.81
CUST000297,business_owner,97250.0,109075.766
CUST000298,salaried,70416.66666666667,69659.1
CUST000299,salaried,56583.333333333336,59173.82
CUST000300,salaried,65833.33333333333,65691.93
CUST000301,salaried,67666.66666666667,67829.12
CUST000302,self_employed,37250.0,46277.305
CUST000303,salaried,145750.0,147335.34
CUST000304,business_owner,81500.0,69682.03
CUST000305,self_employed,94833.33333333333,68480.945
CUST000306,business_owner,75583.33333333333,52720.348
CUST000307,self_employed,15916.666666666666,24580.031
CUST000308,business_owner,63250.0,56061.035
CUST000309,self_employed,79166.66666666667,84248.1
CUST000310,salaried,148333.33333333334,152120.03
CUST000311,salaried,17916.666666666668,17549.96
CUST000312,self_employed,172083.33333333334,191246.89
CUST000313,salaried,65500.0,61789.758
CUST000314,self_employed,53750.0,96164.836
CUST000315,salaried,18500.0,17852.285
CUST000316,self_employed,52916.666666666664,59135.48
CUST000317,salaried,60416.666666666664,56791.12
CUST000318,business_owner,17166.666666666668,22276.158
CUST000319,salaried,14416.666666666666,15266.545
CUST000320,salaried,86500.0,83679.09
CUST000321,self_employed,62583.333333333336,62433.68
CUST000322,self_employed,56083.333333333336,65665.84
CUST000323,self_employed,28083.333333333332,47377.434
CUST000324,business_owner,54500.0,38714.156
CUST000325,salaried,88333.33333333333,96109.03
CUST000326,self_employed,33500.0,56951.367
CUST000327,salaried,54250.0,53122.535
CUST000328,salaried,111750.0,109049.73
CUST000329,salaried,53833.333333333336,58235.668
CUST000330,salaried,45750.0,50601.55
CUST000331,salaried,56750.0,54598.805
CUST000332,self_employed,50916.666666666664,54227.87
CUST000333,salaried,89583.33333333333,85997.07
CUST000334,business_owner,28750.0,40078.543
CUST000335,salaried,16000.0,16188.156
CUST000336,salaried,41416.666666666664,46684.715
CUST000337,self_employed,85333.33333333333,97708.125
CUST000338,salaried,88166.66666666667,87717.016
CUST000339,salaried,58750.0,56844.37
CUST000340,self_employed,32500.0,33398.316
CUST000341,salaried,59750.0,58469.156
CUST000342,salaried,46500.0,45055.625
CUST000343,self_employed,30583.333333333332,68644.59
CUST000344,salaried,104000.0,104907.77
CUST000345,self_employed,19916.666666666668,30161.5
CUST000346,self_employed,94416.66666666667,76283.74
CUST000347,salaried,34750.0,33591.258
CUST000348,salaried,53583.333333333336,55357.137
CUST000349,salaried,57500.0,66393.44
CUST000350,self_employed,88250.0,107845.81
CUST000351,salaried,46583.333333333336,47882.21
CUST000352,business_owner,30416.666666666668,45789.03
CUST000353,salaried,30000.0,32548.717
CUST000354,self_employed,12166.666666666666,21598.871
CUST000355,salaried,64833.333333333336,66280.766
CUST000356,salaried,56583.333333333336,55380.035
CUST000357,salaried,48833.333333333336,53797.023
CUST000358,salaried,70916.66666666667,74889.81
CUST000359,business_owner,51416.666666666664,26217.797
CUST000360,salaried,33083.333333333336,33580.15
CUST000361,salaried,43416.666666666664,42279.31
CUST000362,salaried,14666.666666666666,15571.185
CUST000363,salaried,49083.333333333336,50325.934
CUST000364,business_owner,30750.0,40716.27
CUST000365,business_owner,68916.66666666667,74673.33
CUST000366,business_owner,15666.666666666666,23047.494
CUST000367,salaried,78666.66666666667,84200.34
CUST000368,salaried,110333.33333333333,99297.99
CUST000369,self_employed,33500.0,45365.58
CUST000370,salaried,74916.66666666667,74164.234
CUST000371,self_employed,31833.333333333332,63189.457
CUST000372,salaried,47750.0,48297.945
CUST000373,salaried,41500.0,41998.69
CUST000374,business_owner,13500.0,23955.88
CUST000375,salaried,52833.333333333336,52087.145
CUST000376,business_owner,14083.333333333334,23725.994
CUST000377,salaried,73500.0,75443.32
CUST000378,salaried,45500.0,45658.734
CUST000379,salaried,33250.0,38277.777
CUST000380,salaried,57833.333333333336,57841.02
CUST000381,salaried,141083.33333333334,138752.56
CUST000382,salaried,77666.66666666667,80660.33
CUST000383,self_employed,34416.666666666664,44493.395
CUST000384,business_owner,23416.666666666668,29721.123
CUST000385,salaried,33916.666666666664,35536.44
CUST000386,salaried,157916.66666666666,146999.22
CUST000387,salaried,40500.0,39616.984
CUST000388,self_employed,94416.66666666667,98547.47
CUST000389,salaried,50166.666666666664,49600.355
CUST000390,salaried,106666.66666666667,104164.66
CUST000391,salaried,57250.0,51676.926
CUST000392,salaried,74500.0,71607.78
CUST000393,salaried,84833.33333333333,81830.35
CUST000394,salaried,43250.0,42062.902
CUST000395,business_owner,35500.0,81712.07
CUST000396,salaried,127166.66666666667,133705.95
CUST000397,salaried,49083.333333333336,52490.492
CUST000398,salaried,42916.666666666664,41870.445
CUST000399,salaried,29916.666666666668,28769.303
CUST000400,salaried,41250.0,48238.0
CUST000401,salaried,34666.666666666664,34998.586
CUST000402,salaried,61083.333333333336,60380.383
CUST000403,self_employed,11666.666666666666,33109.48
CUST000404,salaried,49666.666666666664,48448.215
CUST000405,business_owner,50500.0,31168.295
CUST000406,salaried,20500.0,22180.72
CUST000407,salaried,30000.0,31206.887
CUST000408,business_owner,28250.0,46500.59
CUST000409,self_employed,14500.0,37752.14
CUST000410,salaried,55916.666666666664,58768.754
CUST000411,self_employed,25666.666666666668,56168.918
CUST000412,salaried,80750.0,82333.94
CUST000413,salaried,69583.33333333333,66883.39
CUST000414,self_employed,85833.33333333333,97690.18
CUST000415,self_employed,34166.666666666664,27766.205
CUST000416,salaried,33166.666666666664,31430.562
CUST000417,self_employed,38333.333333333336,50240.43
CUST000418,salaried,56750.0,57117.656
CUST000419,salaried,59416.666666666664,60512.723
CUST000420,business_owner,17833.333333333332,17988.234
CUST000421,salaried,41666.666666666664,41329.79
CUST000422,salaried,60750.0,61911.938
CUST000423,salaried,45750.0,41884.766
CUST000424,salaried,69916.66666666667,73393.29
CUST000425,salaried,43583.333333333336,47797.508
CUST000426,business_owner,50166.666666666664,43148.52
CUST000427,self_employed,123666.66666666667,147102.53
CUST000428,self_employed,38583.333333333336,91182.06
CUST000429,salaried,34000.0,31264.426
CUST000430,salaried,36750.0,39008.965
CUST000431,salaried,103083.33333333333,105349.96
CUST000432,salaried,54000.0,51049.52
CUST000433,salaried,62083.333333333336,58362.906
CUST000434,self_employed,29833.333333333332,42884.44
CUST000435,business_owner,11333.333333333334,17707.727
CUST000436,salaried,71166.66666666667,70090.06
CUST000437,salaried,38166.666666666664,36904.656
CUST000438,self_employed,48083.333333333336,42028.406
CUST000439,salaried,24500.0,24010.38
CUST000440,business_owner,64333.333333333336,67586.586
CUST000441,salaried,56833.333333333336,58040.37
CUST000442,salaried,42416.666666666664,40956.18
CUST000443,salaried,54750.0,54411.203
CUST000444,business_owner,24583.333333333332,40679.645
CUST000445,salaried,88666.66666666667,88993.72
CUST000446,self_employed,60500.0,48049.895
CUST000447,salaried,42666.666666666664,39232.29
CUST000448,salaried,57250.0,57612.438
CUST000449,business_owner,21416.666666666668,52454.11
CUST000450,salaried,50666.666666666664,52764.324
CUST000451,salaried,36416.666666666664,37581.645
CUST000452,salaried,48250.0,53844.883
CUST000453,business_owner,36750.0,38999.246
CUST000454,salaried,71416.66666666667,72103.07
CUST000455,salaried,49416.666666666664,49763.883
CUST000456,business_owner,24916.666666666668,19416.072
CUST000457,self_employed,44583.333333333336,59647.895
CUST000458,business_owner,135166.66666666666,141456.83
CUST000459,self_employed,68416.66666666667,95807.8
CUST000460,self_employed,19833.333333333332,22861.521
CUST000461,salaried,44333.333333333336,45623.75
CUST000462,salaried,47666.666666666664,49697.754
CUST000463,self_employed,21250.0,43961.934
CUST000464,self_employed,30000.0,49701.434
CUST000465,business_owner,28666.666666666668,38980.363
CUST000466,salaried,34500.0,34968.32
CUST000467,salaried,58500.0,58398.94
CUST000468,salaried,40750.0,41460.023
CUST000469,self_employed,43750.0,36000.86
CUST000470,salaried,45250.0,43076.863
CUST000471,self_employed,36750.0,48464.18
CUST000472,salaried,54666.666666666664,55080.57
CUST000473,salaried,78000.0,75664.46
CUST000474,salaried,26750.0,27005.459
CUST000475,self_employed,24083.333333333332,27043.06
CUST000476,business_owner,44250.0,57789.88
CUST000477,salaried,46583.333333333336,48520.06
CUST000478,salaried,78416.66666666667,78151.75
CUST000479,salaried,17833.333333333332,18050.016
CUST000480,salaried,62000.0,63376.055
CUST000481,salaried,24666.666666666668,25279.91
CUST000482,business_owner,35000.0,26327.484
CUST000483,business_owner,63416.666666666664,58381.195
CUST000484,salaried,20750.0,19480.87
CUST000485,salaried,86666.66666666667,85526.3
CUST000486,salaried,73250.0,82034.016
CUST000487,salaried,24250.0,26864.838
CUST000488,salaried,33250.0,31702.117
CUST000489,self_employed,61333.333333333336,55465.31
CUST000490,salaried,179333.33333333334,177001.03
CUST000491,self_employed,61083.333333333336,90011.55
CUST000492,salaried,96416.66666666667,92441.63
CUST000493,self_employed,29166.666666666668,45729.195
CUST000494,self_employed,10416.666666666666,22820.42
CUST000495,salaried,63916.666666666664,70705.79
CUST000496,salaried,105416.66666666667,105436.73
CUST000497,self_employed,21250.0,19611.768
CUST000498,self_employed,12833.333333333334,19227.871
CUST000499,salaried,28083.333333333332,26632.71
CUST000500,salaried,60583.333333333336,61570.047
CUST000501,salaried,57416.666666666664,56344.793
CUST000502,self_employed,10416.666666666666,25011.754
CUST000503,self_employed,47666.666666666664,49478.758
CUST000504,salaried,29583.333333333332,31819.139
CUST000505,self_employed,32083.333333333332,37112.95
CUST000506,self_employed,42833.333333333336,31672.768
CUST000507,self_employed,46250.0,56086.254
CUST000508,salaried,27916.666666666668,26320.738
CUST000509,salaried,69750.0,70981.34
CUST000510,salaried,74333.33333333333,73225.37
CUST000511,salaried,58250.0,61590.605
CUST000512,salaried,89333.33333333333,87821.58
CUST000513,salaried,65333.333333333336,62614.613
CUST000514,salaried,44583.333333333336,45468.914
CUST000515,self_employed,42083.333333333336,46646.043
CUST000516,salaried,23666.666666666668,23093.055
CUST000517,self_employed,45750.0,34590.715
CUST000518,salaried,60750.0,57678.76
CUST000519,salaried,31416.666666666668,30455.146
CUST000520,salaried,30166.666666666668,27597.848
CUST000521,self_employed,10750.0,24109.984
CUST000522,self_employed,21916.666666666668,18568.594
CUST000523,salaried,41916.666666666664,39730.39
CUST000524,self_employed,28833.333333333332,52846.33
CUST000525,salaried,68416.66666666667,66492.71
CUST000526,salaried,66333.33333333333,66019.125
CUST000527,salaried,31166.666666666668,30127.63
CUST000528,salaried,76833.33333333333,70077.086
CUST000529,salaried,46000.0,46036.23
CUST000530,business_owner,37500.0,51889.754
CUST000531,salaried,53750.0,51937.637
CUST000532,salaried,24083.333333333332,23030.56
CUST000533,salaried,67916.66666666667,66381.17
CUST000534,salaried,69166.66666666667,70608.32
CUST000535,salaried,89750.0,84872.2
CUST000536,business_owner,41250.0,51840.227
CUST000537,self_employed,16166.666666666666,24626.021
CUST000538,salaried,68083.33333333333,72314.04
CUST000539,self_employed,48500.0,64742.93
CUST000540,salaried,56000.0,55205.02
CUST000541,salaried,31416.666666666668,31187.36
CUST000542,salaried,27416.666666666668,29178.037
CUST000543,salaried,19916.666666666668,20480.643
CUST000544,salaried,78000.0,78852.33
CUST000545,self_employed,48083.333333333336,85357.09
CUST000546,salaried,133416.66666666666,133907.39
CUST000547,business_owner,36833.333333333336,39180.418
CUST000548,self_employed,87000.0,86158.89
CUST000549,self_employed,54083.333333333336,68371.43
CUST000550,self_employed,24250.0,21998.344
CUST000551,business_owner,31416.666666666668,25555.951
CUST000552,salaried,57916.666666666664,59598.64
CUST000553,salaried,69583.33333333333,67624.586
CUST000554,salaried,26333.333333333332,26148.615
CUST000555,business_owner,29500.0,64922.938
CUST000556,salaried,46333.333333333336,49709.92
CUST000557,salaried,19416.666666666668,20397.418
CUST000558,self_employed,51000.0,45984.812
CUST000559,salaried,102833.33333333333,102274.78
CUST000560,business_owner,54250.0,42373.44
CUST000561,salaried,59333.333333333336,58894.703
CUST000562,salaried,54166.666666666664,54705.89
CUST000563,salaried,31750.0,31616.615
CUST000564,salaried,28833.333333333332,29331.25
CUST000565,salaried,30166.666666666668,31324.781
CUST000566,salaried,74250.0,75647.3
CUST000567,salaried,43000.0,41470.49
CUST000568,self_employed,25833.333333333332,19976.744
CUST000569,business_owner,19750.0,45657.254
CUST000570,salaried,18166.666666666668,17901.291
CUST000571,salaried,36333.333333333336,35718.527
CUST000572,salaried,79583.33333333333,76337.07
CUST000573,business_owner,238083.33333333334,199750.88
CUST000574,self_employed,36916.666666666664,50144.973
CUST000575,salaried,58916.666666666664,58823.61
CUST000576,salaried,50833.333333333336,51441.996
CUST000577,business_owner,122916.66666666667,62948.426
CUST000578,business_owner,49750.0,57655.355
CUST000579,salaried,34083.333333333336,34618.055
CUST000580,self_employed,39333.333333333336,31931.201
CUST000581,salaried,34416.666666666664,35438.504
CUST000582,salaried,97250.0,97399.71
CUST000583,self_employed,28583.333333333332,63105.055
CUST000584,salaried,27583.333333333332,28894.234
CUST000585,salaried,45583.333333333336,42470.598
CUST000586,business_owner,25250.0,20231.316
CUST000587,self_employed,25250.0,55186.99
CUST000588,salaried,26583.333333333332,29556.354
CUST000589,self_employed,20416.666666666668,25890.977
CUST000590,self_employed,50500.0,53444.82
CUST000591,salaried,49833.333333333336,50215.69
CUST000592,business_owner,36833.333333333336,45754.77
CUST000593,self_employed,48666.666666666664,75626.875
CUST000594,salaried,84416.66666666667,81754.62
CUST000595,salaried,59833.333333333336,59864.61
CUST000596,self_employed,15083.333333333334,40291.465
CUST000597,business_owner,40583.333333333336,27770.752
CUST000598,salaried,118416.66666666667,114799.28
CUST000599,salaried,51000.0,50678.973
CUST000600,self_employed,52500.0,47191.875
CUST000601,salaried,86166.66666666667,86113.25
CUST000602,salaried,171250.0,170387.52
CUST000603,business_owner,30583.333333333332,69872.6
CUST000604,self_employed,29500.0,35562.27
CUST000605,business_owner,67333.33333333333,82191.56
CUST000606,self_employed,75583.33333333333,83652.95
CUST000607,salaried,91583.33333333333,88663.6
CUST000608,business_owner,15666.666666666666,24618.395
CUST000609,salaried,29666.666666666668,30550.41
CUST000610,salaried,22500.0,22782.201
CUST000611,business_owner,101916.66666666667,104292.195
CUST000612,self_employed,39750.0,45035.97
CUST000613,business_owner,13000.0,15222.295
CUST000614,salaried,114416.66666666667,118873.71
CUST000615,business_owner,25500.0,40118.223
CUST000616,self_employed,98166.66666666667,48977.41
CUST000617,self_employed,27833.333333333332,32786.418
CUST000618,business_owner,53916.666666666664,56263.984
CUST000619,salaried,97166.66666666667,91265.85
CUST000620,self_employed,38416.666666666664,33425.36
CUST000621,self_employed,22833.333333333332,26052.7
