customer_id,intent_probability,preferred_product
CUST000062,0.3463723382248488,auto
CUST000063,0.5107990983448868,personal
CUST000064,0.34065459844618706,home
CUST000065,0.4251340198358164,mortgage
CUST000066,0.5035168624999194,home
CUST000067,0.562298823940419,personal
CUST000068,0.24895392939243868,auto
CUST000069,0.2568080166031951,mortgage
CUST000070,0.30578335286297637,mortgage
CUST000071,0.45496120290039793,auto
CUST000072,0.6779626492250126,home
CUST000073,0.20781597918471148,mortgage
CUST000074,0.3081996464845658,home
CUST000075,0.42322125268409605,home
CUST000076,0.24192352792532507,mortgage
CUST000077,0.3827275420897603,auto
CUST000078,0.1567231113074526,mortgage
CUST000079,0.10068326048197421,mortgage
CUST000080,0.3010801546991666,home
CUST000081,0.8443942264819622,personal
CUST000082,0.633194073076653,auto
CUST000083,0.4699584476833837,personal
CUST000084,0.38083055008843353,home
CUST000085,0.22101953933498308,auto
CUST000086,0.28985822015419405,home
CUST000087,0.30912959709865595,home
CUST000088,0.6594049539989895,auto
CUST000089,0.1293722027397642,personal
CUST000090,0.49115224795245543,home
CUST000091,0.30476820058635173,auto
CUST000092,0.31438282766305903,personal
CUST000093,0.41984034567569034,auto
CUST000094,0.9425606866785063,personal
CUST000095,0.3659120221643612,personal
CUST000096,0.40547781211436534,home
CUST000097,0.5184096117803831,personal
CUST000098,0.29493206029690366,mortgage
CUST000099,0.5317879062708784,mortgage
CUST000100,0.3674053095749988,auto
CUST000101,0.6310929536487072,mortgage
CUST000102,0.6417458990983739,auto
CUST000103,0.3435514424071356,mortgage
CUST000104,0.8863249438956939,auto
CUST000105,0.2672218539444495,personal
CUST000106,0.44390601100869626,home
CUST000107,0.4315379649857763,home
CUST000108,0.6017604563816052,mortgage
CUST000109,0.2571065389671047,none
CUST000110,0.3112840487520661,auto
CUST000111,0.132250221679351,home
CUST000112,0.287124112903447,personal
CUST000113,0.38483611737261514,home
CUST000114,0.7344163545667887,personal
CUST000115,0.1889150957846371,personal
CUST000116,0.6794008351438942,home
CUST000117,0.45873146691629335,personal
CUST000118,0.3074640228039631,personal
CUST000119,0.3884342319810663,home
CUST000120,0.45008534081676793,home
CUST000121,0.45521657962684325,mortgage
CUST000122,0.28925892777914813,mortgage
CUST000123,0.5703580287391818,mortgage
CUST000124,0.5969640506043481,home
CUST000125,0.47605274982772305,home
CUST000126,0.4395334907652963,personal
CUST000127,0.1746357341453642,personal
CUST000128,0.5663198667639411,home
CUST000129,0.40783148862953333,auto
CUST000130,0.2009973994728806,none
CUST000131,0.22734566570867373,personal
CUST000132,0.3994748852014878,mortgage
CUST000133,0.3405934385962192,home
CUST000134,0.33806201715983103,personal
CUST000135,0.24478053910941527,auto
CUST000136,0.35967111569616217,auto
CUST000137,0.5650052904300573,mortgage
CUST000138,0.5048345181785612,personal
CUST000139,0.23082219265837028,personal
CUST000140,0.7549092989392168,home
CUST000141,0.5192166170359871,home
CUST000142,0.6239798976385816,home
CUST000143,0.30798251923621084,mortgage
CUST000144,0.2476192081479564,mortgage
CUST000145,0.7593899139943747,auto
CUST000146,0.40278110207573914,auto
CUST000147,0.35635921969589174,home
CUST000148,0.6283249213679549,personal
CUST000149,0.36590033454148674,home
CUST000150,0.2857231780470809,personal
CUST000151,0.2460257268568532,personal
CUST000152,0.4061857683242601,mortgage
CUST000153,0.47427683378039515,personal
CUST000154,0.5726051770748766,personal
CUST000155,0.32208300913826876,personal
CUST000156,0.4554135982622405,auto
CUST000157,0.29789025432255645,mortgage
CUST000158,0.4270934761436819,mortgage
CUST000159,0.4964030048081538,personal
CUST000160,0.17392574079936388,auto
CUST000161,0.45083290570940426,home
CUST000162,0.38438472207450397,home
CUST000163,0.5418284314526248,mortgage
CUST000164,0.2565460859692506,mortgage
CUST000165,0.7187945438517382,mortgage
CUST000166,0.8243689720390677,mortgage
CUST000167,0.3227175948632315,auto
CUST000168,0.2984919049293708,personal
CUST000169,0.26184839841181234,mortgage
CUST000170,0.3658059457521875,mortgage
CUST000171,0.22997968889316134,mortgage
CUST000172,0.3973240117791891,auto
CUST000173,0.646168405214854,personal
CUST000174,0.24151004869189954,mortgage
CUST000175,0.24289946131701518,home
CUST000176,0.3587686038564862,mortgage
CUST000177,0.5626153269941992,auto
CUST000178,0.3949615066821539,home
CUST000179,0.2827986536129047,home
CUST000180,0.5323278492792547,home
CUST000181,0.26053777911218823,mortgage
CUST000182,0.37552531973346437,home
CUST000183,0.34309002645037784,home
CUST000184,0.42294323356122887,personal
CUST000185,0.3244350873259198,auto
CUST000186,0.3273581934243836,personal
CUST000187,0.26613005586942406,auto
CUST000188,0.26419765496048353,home
CUST000189,0.44415285070741595,home
CUST000190,0.483901539381063,mortgage
CUST000191,0.4128958321872045,home
CUST000192,0.4156329094431022,auto
CUST000193,0.34168142716434596,mortgage
CUST000194,0.17436256729673164,personal
CUST000195,0.3043322001131652,home
CUST000196,0.16654341166471592,home
CUST000197,0.377159558511619,mortgage
CUST000198,0.4212348027459597,personal
CUST000199,0.48377419685396256,mortgage
CUST000200,0.1453315877194474,auto
CUST000201,0.392121253271915,auto
CUST000202,0.4615914177614917,personal
CUST000203,0.3344986290626559,personal
CUST000204,0.3601440717433415,home
CUST000205,0.5937560602416012,home
CUST000206,0.2897621891135202,personal
CUST000207,0.15327078165529595,home
CUST000208,0.23861089913552322,personal
CUST000209,0.4084620280840806,personal
CUST000210,0.12020621133863246,none
CUST000211,0.3981396926971793,personal
CUST000212,0.27407459470023177,home
CUST000213,0.46319492470910123,auto
CUST000214,0.5274778817776408,personal
CUST000215,0.39043065508643116,mortgage
CUST000216,0.19014850312663195,home
CUST000217,0.44555728625057794,personal
CUST000218,0.5691020939293465,home
CUST000219,0.27930161340979126,personal
CUST000220,0.43089335936342127,home
CUST000221,0.2633732072780157,mortgage
CUST000222,0.12612328019590058,home
CUST000223,0.40409826507701907,personal
CUST000224,0.48167998056719274,personal
CUST000225,0.3334314638057622,mortgage
CUST000226,0.3448667593237583,auto
CUST000227,0.796265523561075,home
CUST000228,0.15486774086572244,mortgage
CUST000229,0.27527619266356396,none
CUST000230,0.29915719373406996,mortgage
CUST000231,0.46677537027656035,home
CUST000232,0.40661982105087535,home
CUST000233,0.48225483532645563,personal
CUST000234,0.5979238213228127,auto
CUST000235,0.05655285950986472,auto
CUST000236,0.3887326431242434,personal
CUST000237,0.44789060690001786,personal
CUST000238,0.3747860331606492,personal
CUST000239,0.20326992541688418,personal
CUST000240,0.2013005183248704,personal
CUST000241,0.37814371663089863,personal
CUST000242,0.4303744892429277,home
CUST000243,0.36317330140174525,personal
CUST000244,0.2232403733921908,mortgage
CUST000245,0.3307735309089834,personal
CUST000246,0.1162794740993081,home
CUST000247,0.20741572720790047,personal
CUST000248,0.7762502941152295,personal
CUST000249,0.7330252104470927,home
CUST000250,0.19601273928614385,auto
CUST000251,0.321853644293587,personal
CUST000252,0.5154430170963974,home
CUST000253,0.43588468543839604,mortgage
CUST000254,0.1635712718661788,auto
CUST000255,0.21566079810916947,auto
CUST000256,0.33943494677912955,personal
CUST000257,0.559660422327344,auto
CUST000258,0.15533918122647125,none
CUST000259,0.1785561128092725,none
CUST000260,0.3007566872282913,home
CUST000261,0.23537064348222314,auto
CUST000262,0.2591586939814699,mortgage
CUST000263,0.19761800724170017,auto
CUST000264,0.26504333037445754,personal
CUST000265,0.7131106485303913,personal
CUST000266,0.4024614498840733,home
CUST000267,0.3812638558054984,personal
CUST000268,0.25388037039257033,auto
CUST000269,0.3211383032266579,personal
CUST000270,0.3513916343422904,auto
CUST000271,0.5760758715656299,auto
CUST000272,0.5948908650737081,personal
CUST000273,0.4707175019314748,auto
CUST000274,0.08102706497478426,none
CUST000275,0.2717533035206912,auto
CUST000276,0.3527374319043456,auto
CUST000277,0.343673111003964,auto
CUST000278,0.1218501252940945,personal
CUST000279,0.30719419100702716,personal
CUST000280,0.6794089980007266,mortgage
CUST000281,0.36223033578264335,mortgage
CUST000282,0.2496109773764598,personal
CUST000283,0.24867023911281655,mortgage
CUST000284,0.5627281980356614,home
CUST000285,0.20915118283154027,auto
CUST000286,0.46632032266415985,mortgage
CUST000287,0.4597246232843364,home
CUST000288,0.26130636262574,home
CUST000289,0.4460242668333551,auto
CUST000290,0.23861231516591197,mortgage
CUST000291,0.25729090920582837,home
CUST000292,0.27870309289808076,none
CUST000293,0.5615530724353827,home
CUST000294,0.6045212881768599,mortgage
CUST000295,0.48687924251505516,home
CUST000296,0.5596002424693051,auto
CUST000297,0.34372847062897777,auto
CUST000298,0.19492736300366129,personal
CUST000299,0.3747414078203315,home
CUST000300,0.24110391332756828,home
CUST000301,0.28768982999601334,home
CUST000302,0.49138312481804847,personal
CUST000303,0.513796554297393,mortgage
CUST000304,0.22575817612073548,none
CUST000305,0.3423638308950009,personal
CUST000306,0.24411344081381706,personal
CUST000307,0.43357685681051505,auto
CUST000308,0.28412677960619703,personal
CUST000309,0.28953892933354336,home
CUST000310,0.2312632778382991,home
CUST000311,0.4234374769180926,home
CUST000312,0.4501683232894832,mortgage
CUST000313,0.32311332036442497,home
CUST000314,0.22742458085295825,auto
CUST000315,0.33276795647302715,personal
CUST000316,0.7399162047978217,mortgage
CUST000317,0.41863472180437966,home
CUST000318,0.41414356927220586,mortgage
CUST000319,0.5637932135340058,auto
CUST000320,0.16506705095233665,auto
CUST000321,0.220756458809285,none
CUST000322,0.5761760792071483,personal
CUST000323,0.6759484598520987,personal
CUST000324,0.4187902868113064,home
CUST000325,0.21880730226868875,auto
CUST000326,0.3376341775462687,mortgage
CUST000327,0.687923823669653,personal
CUST000328,0.34348559100717174,home
CUST000329,0.33689336607514486,auto
CUST000330,0.3338044363387115,auto
CUST000331,0.38745677210855817,mortgage
CUST000332,0.6625726138899253,home
CUST000333,0.2858334692602746,mortgage
CUST000334,0.5614442993384179,mortgage
CUST000335,0.36720003853968275,auto
CUST000336,0.5459980995063058,mortgage
CUST000337,0.28002536873263656,auto
CUST000338,0.25841745467573574,personal
CUST000339,0.2213405161234789,personal
CUST000340,0.5613399828208876,mortgage
CUST000341,0.1718690081838681,home
CUST000342,0.3956739113458842,home
CUST000343,0.2358742643745931,personal
CUST000344,0.36908319885225527,mortgage
CUST000345,0.5177386489869688,home
CUST000346,0.1525043772027562,mortgage
CUST000347,0.41738395742591483,home
CUST000348,0.2621021894934488,auto
CUST000349,0.45157333941101957,auto
CUST000350,0.3428066551437302,personal
CUST000351,0.3476948955713877,auto
CUST000352,0.4374030735237305,home
CUST000353,0.3010668169304081,home
CUST000354,0.2877232074481178,mortgage
CUST000355,0.28359657801920357,mortgage
CUST000356,0.16042956612141077,mortgage
CUST000357,0.7435737591217141,personal
CUST000358,0.35688411123323904,home
CUST000359,0.4247405670559841,mortgage
CUST000360,0.5274262549416957,home
CUST000361,0.36638454589136876,personal
CUST000362,0.19253203203238048,personal
CUST000363,0.33127309825362505,personal
CUST000364,0.21661871006192693,auto
CUST000365,0.36181962138469903,personal
CUST000366,0.35146600623091256,personal
CUST000367,0.5459852319267254,home
CUST000368,0.22142497324048271,mortgage
CUST000369,0.37080374670311317,home
CUST000370,0.33528419956206457,home
CUST000371,0.3947020645092578,personal
CUST000372,0.2876307446400727,auto
CUST000373,0.3373547587573417,home
CUST000374,0.44211088555721006,personal
CUST000375,0.41593989445027246,home
CUST000376,0.6233033717120128,home
CUST000377,0.17290051002586476,auto
CUST000378,0.4429052575361226,auto
CUST000379,0.32398314445985854,mortgage
CUST000380,0.41831616921123055,personal
CUST000381,0.430827767552843,mortgage
CUST000382,0.5070055517440093,personal
CUST000383,0.4637833220149779,auto
CUST000384,0.6368504355922614,personal
CUST000385,0.2164024942543774,auto
CUST000386,0.33769039692828173,auto
CUST000387,0.6738073941525551,mortgage
CUST000388,0.20535847971702423,home
CUST000389,0.3535916817911532,personal
CUST000390,0.6646221409836801,home
CUST000391,0.3884207372343306,personal
CUST000392,0.43077196599040224,mortgage
CUST000393,0.4471874576162681,home
CUST000394,0.20233539240876575,none
CUST000395,0.30216927391118936,auto
CUST000396,0.25694063761471775,mortgage
CUST000397,0.3503809499871606,mortgage
CUST000398,0.3152140313742839,none
CUST000399,0.692872978920383,mortgage
CUST000400,0.39037336747214973,mortgage
CUST000401,0.41562933662566326,personal
CUST000402,0.42248887443055966,home
CUST000403,0.5524852307325208,home
CUST000404,0.648692751942081,home
CUST000405,0.6101139456676367,home
CUST000406,0.5417332223146635,home
CUST000407,0.509275959378613,home
CUST000408,0.4940393230081586,mortgage
CUST000409,0.25756965794183573,home
CUST000410,0.14572336789627094,auto
CUST000411,0.2219574396028843,home
CUST000412,0.6865226898248309,home
CUST000413,0.21930270085043407,mortgage
CUST000414,0.29959221826604115,home
CUST000415,0.2908667318589214,personal
CUST000416,0.25103742548865954,home
CUST000417,0.3364981600435913,home
CUST000418,0.3512018009651211,home
CUST000419,0.24357002460075755,mortgage
CUST000420,0.23401171791367306,home
CUST000421,0.1282518518321901,mortgage
CUST000422,0.3823142813824929,home
CUST000423,0.2953756518915328,home
CUST000424,0.4116272265687131,personal
CUST000425,0.5349639494083848,home
CUST000426,0.37940419962358335,auto
CUST000427,0.6036021735730274,personal
CUST000428,0.761521274156173,mortgage
CUST000429,0.4504747319496947,personal
CUST000430,0.49100494997541505,auto
CUST000431,0.16743350165803048,auto
CUST000432,0.2663238126005206,mortgage
CUST000433,0.35982071855181263,auto
CUST000434,0.6344003336705092,mortgage
CUST000435,0.2049436093495837,auto
CUST000436,0.531028093658061,mortgage
CUST000437,0.742937754246257,mortgage
CUST000438,0.31402360536482166,mortgage
CUST000439,0.3836551038657386,personal
CUST000440,0.6303372110849007,auto
CUST000441,0.28723892020326625,personal
CUST000442,0.3792306530864857,auto
CUST000443,0.38780755090293534,auto
CUST000444,0.24414087628340247,personal
CUST000445,0.32743889961169387,home
CUST000446,0.17272609882716464,auto
CUST000447,0.494233947761532,auto
CUST000448,0.4446955486226838,mortgage
CUST000449,0.4592330769883401,auto
CUST000450,0.23287755511953095,personal
CUST000451,0.4650420359707755,personal
CUST000452,0.38353765003378026,home
CUST000453,0.5176486615078737,personal
CUST000454,0.4602593634433737,auto
CUST000455,0.41495287490582733,mortgage
CUST000456,0.9356198481273947,mortgage
CUST000457,0.40405676997732437,mortgage
CUST000458,0.39545190675436337,home
CUST000459,0.177966021422687,mortgage
CUST000460,0.20378049173809523,personal
CUST000461,0.3050349799854396,personal
CUST000462,0.2856184945896307,mortgage
CUST000463,0.1369477038887861,auto
CUST000464,0.26762427441651554,home
CUST000465,0.38632462354700153,personal
CUST000466,0.37481746841703234,personal
CUST000467,0.29869481351870475,home
CUST000468,0.09155172106128273,mortgage
CUST000469,0.2217320535358508,personal
CUST000470,0.6831441088059952,mortgage
CUST000471,0.24077176962992408,auto
CUST000472,0.3013442614087282,mortgage
CUST000473,0.4010325027012219,home
CUST000474,0.17497413946349577,home
CUST000475,0.3338750317408267,mortgage
CUST000476,0.15242180413487363,auto
CUST000477,0.4098715333079039,personal
CUST000478,0.6965239808427537,home
CUST000479,0.23205514454737422,auto
CUST000480,0.21757153729649328,mortgage
CUST000481,0.40163528413499816,mortgage
CUST000482,0.4227312221987718,home
CUST000483,0.4481344862628462,home
CUST000484,0.16823079576646321,none
CUST000485,0.2644623318731787,auto
CUST000486,0.2512382893280818,personal
CUST000487,0.3676630233539121,mortgage
CUST000488,0.3547346268036292,auto
CUST000489,0.2388424156813314,auto
CUST000490,0.2530712395744448,personal
CUST000491,0.22052673869717862,personal
CUST000492,0.2336383190290199,home
CUST000493,0.555853121101959,personal
CUST000494,0.486077219550322,mortgage
CUST000495,0.3059615823868308,mortgage
CUST000496,0.540408226254427,personal
CUST000497,0.4267616547620544,auto
CUST000498,0.36479459678885184,home
CUST000499,0.20752854917517496,auto
CUST000500,0.6148534398077095,personal
CUST000501,0.6079279116090619,auto
CUST000502,0.2707586996712888,auto
CUST000503,0.3703026446712773,auto
CUST000504,0.49222991708698866,personal
CUST000505,0.13786146478075106,auto
CUST000506,0.6675748464394518,home
CUST000507,0.5873445949215402,auto
CUST000508,0.6419957151883141,personal
CUST000509,0.4929003194200978,mortgage
CUST000510,0.39887805752379724,auto
CUST000511,0.774319818577635,mortgage
CUST000512,0.19885432660711247,none
CUST000513,0.7111863434539346,auto
CUST000514,0.31653648848736776,personal
CUST000515,0.32200078869015347,auto
CUST000516,0.366820113343213,auto
CUST000517,0.49803672892089046,mortgage
CUST000518,0.25466173172441264,personal
CUST000519,0.3977643379832978,auto
CUST000520,0.18413678665709202,auto
CUST000521,0.6480564865582501,auto
CUST000522,0.3504780440858665,personal
CUST000523,0.22904331536888584,personal
CUST000524,0.30076664617919174,home
CUST000525,0.6852561381696876,mortgage
CUST000526,0.4014747674335572,personal
CUST000527,0.3221575530214705,home
CUST000528,0.10620711605422535,mortgage
CUST000529,0.42082856019738507,mortgage
CUST000530,0.5259575012729781,mortgage
CUST000531,0.39644888704117526,mortgage
CUST000532,0.4660250900242491,personal
CUST000533,0.29852789788272066,personal
CUST000534,0.663960342352409,auto
CUST000535,0.2947194151400416,personal
CUST000536,0.5028416978141576,personal
CUST000537,0.32310918806683564,home
CUST000538,0.26725131667649776,mortgage
CUST000539,0.08888053379655633,auto
CUST000540,0.5247516953317586,personal
CUST000541,0.34447678625916317,home
CUST000542,0.1220986882240277,auto
CUST000543,0.24148568684838545,auto
CUST000544,0.13412763597580593,auto
CUST000545,0.40213477489091565,personal
CUST000546,0.5085910413241596,personal
CUST000547,0.21399450064340655,auto
CUST000548,0.25549628860811513,personal
CUST000549,0.2525415537545278,personal
CUST000550,0.2911708621677723,auto
CUST000551,0.2704225765550333,home
CUST000552,0.38019009527195424,auto
CUST000553,0.5496631770920463,auto
CUST000554,0.2944502517770926,auto
CUST000555,0.40079100304165144,auto
CUST000556,0.44436300166058756,home
CUST000557,0.577695761781963,auto
CUST000558,0.24224241711957653,personal
CUST000559,0.2122990645727974,auto
CUST000560,0.3551757534328057,home
CUST000561,0.43073030122034633,mortgage
CUST000562,0.3291236697671265,auto
CUST000563,0.6359385896526435,mortgage
CUST000564,0.5974130711700494,mortgage
CUST000565,0.508873251819947,mortgage
CUST000566,0.4565575274652638,personal
CUST000567,0.3069675481917962,home
CUST000568,0.3181649658936622,auto
CUST000569,0.5099392889058035,home
CUST000570,0.33632110416676847,personal
CUST000571,0.40775049858884177,mortgage
CUST000572,0.4580545336576402,personal
CUST000573,0.4551769605096114,personal
CUST000574,0.30689059763441356,personal
CUST000575,0.3774273095230608,personal
CUST000576,0.5003325450977382,mortgage
CUST000577,0.560842649831677,personal
CUST000578,0.8415969004577003,mortgage
CUST000579,0.29579680838375155,personal
CUST000580,0.38748778636696596,auto
CUST000581,0.3287231833509805,mortgage
CUST000582,0.17422764304424326,auto
CUST000583,0.4574294612113044,home
CUST000584,0.12323649135700279,auto
CUST000585,0.12043179664891475,none
CUST000586,0.1176617073149845,mortgage
CUST000587,0.29203621440039806,auto
CUST000588,0.21397667164797668,home
CUST000589,0.2836875141446156,personal
CUST000590,0.296527823526235,auto
CUST000591,0.33418636744534225,home
CUST000592,0.30578293576767396,auto
CUST000593,0.26968196491260904,mortgage
CUST000594,0.6653394375411255,auto
CUST000595,0.6105797938230619,mortgage
CUST000596,0.5326837159282541,mortgage
CUST000597,0.3157761542721413,auto
CUST000598,0.5250489059432234,personal
CUST000599,0.30343782007868925,mortgage
CUST000600,0.17218197569830193,auto
CUST000601,0.6938915652800134,home
CUST000602,0.4470899122260586,personal
CUST000603,0.15992399660503617,mortgage
CUST000604,0.41187506140831914,home
CUST000605,0.38781065736275105,personal
CUST000606,0.48547906273768254,home
CUST000607,0.4895414904452193,mortgage
CUST000608,0.37025152332427963,personal
CUST000609,0.22311543051115781,mortgage
CUST000610,0.42701634550010054,auto
CUST000611,0.24873327827132136,personal
CUST000612,0.27656830413730715,personal
CUST000613,0.3207964554879631,auto
CUST000614,0.5336460893286178,personal
CUST000615,0.48840097030303453,mortgage
CUST000616,0.5539925891995771,personal
CUST000617,0.10944876394197044,personal
CUST000618,0.2340955580121392,none
CUST000619,0.4753470986056917,home
CUST000620,0.3795416196363296,auto
CUST000621,0.10928657999490529,auto
CUST000622,0.3045574613825263,personal
CUST000623,0.29365527845073486,auto
CUST000624,0.2448417426096804,mortgage
CUST000625,0.12717075475302564,auto
CUST000626,0.35374539498320734,auto
CUST000627,0.8570613250838269,auto
CUST000628,0.29832716568898743,mortgage
CUST000629,0.2719509412475184,home
CUST000630,0.4770788332536371,auto
CUST000631,0.16325633573294945,mortgage
CUST000632,0.6913829305100772,personal
CUST000633,0.5911882057030268,personal
CUST000634,0.5672077311516436,mortgage
CUST000635,0.4182976702515517,home
CUST000636,0.4587949691347263,personal
CUST000637,0.22936487996676228,auto
CUST000638,0.1425488028058032,auto
CUST000639,0.505359084672358,mortgage
CUST000640,0.7458883429287807,home
CUST000641,0.31281614122867385,personal
CUST000642,0.3456390050785006,mortgage
CUST000643,0.33153137970151364,home
CUST000644,0.14636690846517775,home
CUST000645,0.5134673739373319,auto
CUST000646,0.5358028618491053,personal
CUST000647,0.5624996741578947,personal
CUST000648,0.45547934942395335,personal
CUST000649,0.8514501611919477,mortgage
CUST000650,0.261701033066863,home
CUST000651,0.29255074886624965,auto
CUST000652,0.6245653970311444,home
CUST000653,0.570467640862634,home
CUST000654,0.4173917873189607,home
CUST000655,0.2531289834046335,auto
CUST000656,0.6279114732245759,auto
CUST000657,0.3586691166723278,personal
CUST000658,0.12856637766761025,auto
CUST000659,0.38685223110766076,mortgage
CUST000660,0.4075754871960329,auto
CUST000661,0.27852416367681543,mortgage
CUST000662,0.3988727144603221,home
CUST000663,0.6809636579144043,mortgage
CUST000664,0.6857991784219573,mortgage
CUST000665,0.38928455637340675,auto
CUST000666,0.2608938471256777,personal
CUST000667,0.39298830447383565,home
CUST000668,0.5071425755416177,mortgage
CUST000669,0.5568283609362628,mortgage
CUST000670,0.17493347864165892,personal
CUST000671,0.5011642959321634,auto
CUST000672,0.5047505503898301,mortgage
CUST000673,0.3936467431544568,mortgage
CUST000674,0.26400763990157666,auto
CUST000675,0.43342704051014586,home
CUST000676,0.6106369900842367,auto
CUST000677,0.43216063018696355,auto
CUST000678,0.4429817257947988,home
CUST000679,0.47142815856211706,auto
CUST000680,0.5567303427905199,home
CUST000681,0.2458903030783331,mortgage
CUST000682,0.46311824933034834,mortgage
CUST000683,0.4303066257446466,home
CUST000684,0.43575983275569197,auto
CUST000685,0.6012771602246457,auto
CUST000686,0.22357062027604235,mortgage
CUST000687,0.43989473244750366,mortgage
CUST000688,0.20480362483057288,none
CUST000689,0.47719468383272773,auto
CUST000690,0.2847618781735691,mortgage
CUST000691,0.5463045756578813,home
CUST000692,0.38295582612526774,home
CUST000693,0.31445381622901714,personal
CUST000694,0.39238560997647115,personal
CUST000695,0.43521317239830276,home
CUST000696,0.20066791258841918,personal
CUST000697,0.5432997796157196,mortgage
CUST000698,0.23059414794983377,personal
CUST000699,0.5001400573658408,mortgage
CUST000700,0.2466889041233022,mortgage
CUST000701,0.34087172236278585,auto
CUST000702,0.47360431347627985,personal
CUST000703,0.18394758654906865,home
CUST000704,0.3227323203982985,mortgage
CUST000705,0.5403368321383284,mortgage
CUST000706,0.18660612422433503,auto
CUST000707,0.5425122672537934,personal
CUST000708,0.5900145820618398,personal
CUST000709,0.13346681918957629,auto
CUST000710,0.36972854314255604,home
CUST000711,0.6484197671924431,mortgage
CUST000712,0.3952948189339073,auto
CUST000713,0.4814535604675252,personal
CUST000714,0.2390104510836488,personal
CUST000715,0.35699779430288514,auto
CUST000716,0.4248705390925378,personal
CUST000717,0.8211053650131884,auto
CUST000718,0.7021896395022648,home
CUST000719,0.7145365397840083,personal
CUST000720,0.23484161788481306,personal
CUST000721,0.23477244703128514,mortgage
CUST000722,0.5218578489543034,home
CUST000723,0.41011165175907666,personal
CUST000724,0.41744448923691585,personal
CUST000725,0.2177307751350032,auto
CUST000726,0.39046154662687477,personal
CUST000727,0.22175099506034693,personal
CUST000728,0.4007275437527125,mortgage
CUST000729,0.42785536803393337,personal
CUST000730,0.622093904020021,mortgage
CUST000731,0.4955565268243016,auto
CUST000732,0.4033255712161579,mortgage
CUST000733,0.2453915619120238,home
CUST000734,0.547119309561073,personal
CUST000735,0.401139750792634,personal
CUST000736,0.5005055667991191,personal
CUST000737,0.2328428612865352,auto
CUST000738,0.1309469749836193,none
CUST000739,0.833776858994833,home
CUST000740,0.6150807695692915,home
CUST000741,0.4609634873806044,home
CUST000742,0.1345588205593193,auto
CUST000743,0.30240712086807164,mortgage
CUST000744,0.40530063024471674,personal
CUST000745,0.515232148889496,auto
CUST000746,0.2163894982537546,personal
CUST000747,0.6374357251966154,auto
CUST000748,0.7309109688289628,personal
CUST000749,0.42193915286643446,home
CUST000750,0.5605377273521814,home
CUST000751,0.45891285073857696,home
CUST000752,0.37466651297574355,home
CUST000753,0.2257275461775696,auto
CUST000754,0.0613004159207328,mortgage
CUST000755,0.19362480471579344,none
CUST000756,0.2723608015107519,home
CUST000757,0.3270053763912546,personal
CUST000758,0.8768069597271423,mortgage
CUST000759,0.902890347519975,home
CUST000760,0.674598706464069,mortgage
CUST000761,0.599311064292117,home
CUST000762,0.5495576956363458,home
CUST000763,0.2863804781077913,mortgage
CUST000764,0.4224865264375766,auto
CUST000765,0.4051154667546284,mortgage
CUST000766,0.33997004941274167,auto
CUST000767,0.32013508767941345,home
CUST000768,0.37508482570624996,auto
CUST000769,0.48016673171698643,home
CUST000770,0.35767580144687905,auto
