customer_id,declared_monthly_income,estimated_monthly_income,income_gap_pct
CUST000415,34166.666666666664,27766.205,-18.73305830792682
CUST000417,38333.333333333336,50240.43,31.061990489130427
CUST000420,17833.333333333332,17988.234,0.8686039719626236
CUST000426,50166.666666666664,43148.52,-13.989662063953483
CUST000427,123666.66666666667,147102.53,18.950833894878702
CUST000428,38583.333333333336,91182.06,136.325
CUST000434,29833.333333333332,42884.44,43.74673097067039
CUST000435,11333.333333333334,17707.727,56.24464613970588
CUST000438,48083.333333333336,42028.406,-12.592569324090125
CUST000440,64333.333333333336,67586.586,5.056869332901551
CUST000444,24583.333333333332,40679.645,65.47652012711865
CUST000446,60500.0,48049.895,-20.57868672520661
CUST000449,21416.666666666668,52454.11,144.9219114785992
CUST000453,36750.0,38999.246,6.120397534013605
CUST000456,24916.666666666668,19416.072,-22.075964151337796
CUST000457,44583.333333333336,59647.895,33.78966997663551
CUST000458,135166.66666666666,141456.83,4.653633631319367
CUST000459,68416.66666666667,95807.8,40.03575669914737
CUST000460,19833.333333333332,22861.521,15.268175551470595
CUST000463,21250.0,43961.934,106.8796875
CUST000464,30000.0,49701.434,65.6714453125
CUST000465,28666.666666666668,38980.363,35.978011446220926
CUST000469,43750.0,36000.86,-17.71232142857143
CUST000471,36750.0,48464.18,31.875318877551017
CUST000475,24083.333333333332,27043.06,12.289524762110732
CUST000476,44250.0,57789.88,30.598596398305084
CUST000482,35000.0,26327.484,-24.778616071428573
CUST000483,63416.666666666664,58381.195,-7.940296484888301
CUST000489,61333.333333333336,55465.31,-9.567431640625003
CUST000491,61083.333333333336,90011.55,47.35860334242837
CUST000493,29166.666666666668,45729.195,56.78581249999999
CUST000494,10416.666666666666,22820.42,119.07603125000001
CUST000497,21250.0,19611.768,-7.709329044117647
CUST000498,12833.333333333334,19227.871,49.82756696428571
CUST000502,10416.666666666666,25011.754,140.1128375
CUST000503,47666.666666666664,49478.758,3.8015898164335717
CUST000505,32083.333333333332,37112.95,15.676724837662343
CUST000506,42833.333333333336,31672.768,-26.055795537451367
CUST000507,46250.0,56086.254,21.267576013513516
CUST000515,42083.333333333336,46646.043,10.842082301980192
CUST000517,45750.0,34590.715,-24.39188012295082
CUST000521,10750.0,24109.984,124.27892441860465
CUST000522,21916.666666666668,18568.594,-15.276378326996202
CUST000524,28833.333333333332,52846.33,83.28206286127168
CUST000530,37500.0,51889.754,38.372677083333336
CUST000536,41250.0,51840.227,25.673276515151517
CUST000537,16166.666666666666,24626.021,52.32590608891753
CUST000539,48500.0,64742.93,33.490576675257735
CUST000545,48083.333333333336,85357.09,77.51908578856151
CUST000547,36833.333333333336,39180.418,6.372175480769224
CUST000548,87000.0,86158.89,-0.9667923850574713
CUST000549,54083.333333333336,68371.43,26.418668143297374
CUST000550,24250.0,21998.344,-9.285180412371135
CUST000551,31416.666666666668,25555.951,-18.65479733090186
CUST000555,29500.0,64922.938,120.07775423728813
CUST000558,51000.0,45984.812,-9.833700980392157
CUST000560,54250.0,42373.44,-21.892273905529954
CUST000568,25833.333333333332,19976.744,-22.67066784274193
CUST000569,19750.0,45657.254,131.1759691455696
CUST000573,238083.33333333334,199750.88,-16.100437521876096
CUST000574,36916.666666666664,50144.973,35.83288304176073
CUST000577,122916.66666666667,62948.426,-48.78772139830509
CUST000578,49750.0,57655.355,15.890161746231154
CUST000580,39333.333333333336,31931.201,-18.818980071504242
CUST000583,28583.333333333332,63105.055,120.77570153061225
CUST000586,25250.0,20231.316,-19.87597462871287
CUST000587,25250.0,55186.99,118.56232982673266
CUST000589,20416.666666666668,25890.977,26.812946428571422
CUST000590,50500.0,53444.82,5.8313273514851485
CUST000592,36833.333333333336,45754.77,24.22109374999999
CUST000593,48666.666666666664,75626.875,55.39768835616439
CUST000596,15083.333333333334,40291.465,167.1257337707182
CUST000597,40583.333333333336,27770.752,-31.571042415297747
CUST000600,52500.0,47191.875,-10.110714285714286
CUST000603,30583.333333333332,69872.6,128.4662721389646
CUST000604,29500.0,35562.27,20.55006620762712
CUST000605,67333.33333333333,82191.56,22.06667698019803
CUST000606,75583.33333333333,83652.95,10.676453969129005
CUST000608,15666.666666666666,24618.395,57.138688497340425
CUST000611,101916.66666666667,104292.195,2.3308539452166754
CUST000612,39750.0,45035.97,13.298034591194968
CUST000613,13000.0,15222.295,17.094576322115383
CUST000615,25500.0,40118.223,57.326363357843135
CUST000616,98166.66666666667,48977.41,-50.10790136884551
CUST000617,27833.333333333332,32786.418,17.795513660179648
CUST000618,53916.666666666664,56263.984,4.353603168469865
CUST000620,38416.666666666664,33425.36,-12.992556941431666
CUST000621,22833.333333333332,26052.7,14.09941263686132
CUST000622,207916.66666666666,210280.81,1.1370641282565177
CUST000623,22916.666666666668,17951.754,-21.665073863636366
CUST000624,20083.333333333332,25098.178,24.97017959024897
CUST000627,15000.0,19397.129,29.31419270833333
CUST000628,46750.0,68445.57,46.40763703208556
CUST000629,38583.333333333336,87461.79,126.68282262419007
CUST000632,13250.0,31326.533,136.42666568396226
CUST000633,51250.0,58729.402,14.593955792682928
CUST000635,64833.333333333336,71814.05,10.767167416452438
CUST000641,21083.333333333332,30062.066,42.586876235177876
CUST000642,17166.666666666668,45661.914,165.99173240291262
CUST000643,94416.66666666667,69016.984,-26.901693512797888
CUST000647,17916.666666666668,39969.73,123.08686773255812
CUST000649,35583.333333333336,62180.32,74.74563085480092
CUST000650,63666.666666666664,79076.016,24.203165903141365
CUST000651,94750.0,49236.84,-48.034997526385226
CUST000656,43833.333333333336,37883.58,-13.573586026615974
CUST000658,29500.0,49122.77,66.51786281779661
CUST000660,55916.666666666664,63830.484,14.152878166915055
CUST000661,20583.333333333332,44331.117,115.37384868421054
CUST000663,19750.0,42086.848,113.0979628164557
CUST000665,29333.333333333332,29018.338,-1.0738481001420412
CUST000666,96666.66666666667,71545.52,-25.987389547413798
CUST000667,106666.66666666667,249319.66,133.73717773437497
CUST000668,8333.333333333334,21540.139,158.48166406249996
CUST000670,19500.0,31887.92,63.52779447115384
CUST000671,18166.666666666668,32733.488,80.18433916284403
CUST000674,38000.0,55342.465,45.63806537828947
CUST000675,35250.0,43975.316,24.752670656028368
CUST000677,84833.33333333333,83931.72,-1.0628069744597193
CUST000678,16250.0,35148.28,116.29711538461538
CUST000681,117916.66666666667,65977.414,-44.04742270318022
CUST000682,25416.666666666668,66946.72,163.39692622950815
CUST000685,40250.0,46969.035,16.69325504658385
CUST000686,15666.666666666666,29326.873,87.19280668218086
CUST000687,51083.333333333336,43761.855,-14.332419963295273
CUST000689,44416.666666666664,26176.145,-41.066841580675415
CUST000692,184916.66666666666,108873.63,-41.12286643758449
CUST000693,40166.666666666664,43518.664,8.345221732365152
CUST000695,36583.333333333336,40870.246,11.7182125569476
CUST000700,30000.0,28385.396,-5.38201171875
CUST000701,77083.33333333333,62980.18,-18.295983108108103
CUST000702,48000.0,51163.105,6.589803059895834
CUST000706,18166.666666666668,28828.21,58.68739965596329
CUST000709,29166.666666666668,72294.125,147.8655714285714
CUST000710,42333.333333333336,49191.406,16.20017224409448
CUST000713,31916.666666666668,66464.64,108.24430483028719
CUST000716,82750.0,149150.94,80.2428247734139
CUST000725,36083.333333333336,30629.113,-15.115621391454969
CUST000726,38583.333333333336,35972.52,-6.76668803995681
CUST000729,20666.666666666668,27639.436,33.73920425907257
CUST000730,27666.666666666668,21259.617,-23.158010165662652
CUST000731,39083.333333333336,33425.22,-14.477052238805976
CUST000735,59916.666666666664,59186.004,-1.2194649687065329
CUST000740,33500.0,59377.87,77.24737639925372
CUST000742,77166.66666666667,70917.13,-8.098747975161993
CUST000743,56583.333333333336,56713.477,0.2300027614138396
CUST000744,32750.0,29131.252,-11.04961235687023
CUST000746,23833.333333333332,23367.941,-1.9526934003496452
CUST000747,64416.666666666664,61542.477,-4.46187338292367
CUST000750,29416.666666666668,41055.527,39.565532046742206
CUST000756,30666.666666666668,39060.742,27.371985394021735
CUST000758,50750.0,39441.527,-22.282704741379312
CUST000762,5416.666666666667,14574.091,169.06013822115384
CUST000763,23000.0,51012.72,121.7944293478261
CUST000768,45083.333333333336,48793.344,8.229228280961177
CUST000770,117000.0,131040.45,12.000387286324786
CUST000773,62666.666666666664,46305.043,-26.10897398603723
CUST000775,62250.0,68419.086,9.910178212851406
CUST000777,35000.0,28479.213,-18.6308203125
CUST000780,69666.66666666667,72349.04,3.850295305023916
CUST000783,37833.333333333336,37720.438,-0.29840308370044694
CUST000785,60000.0,53070.84,-11.548600260416666
CUST000786,80166.66666666667,73221.97,-8.66282484407485
CUST000787,150583.33333333334,116115.625,-22.889457664637526
CUST000790,22000.0,33295.8,51.34454900568181
CUST000796,26333.333333333332,55986.367,112.60645767405065
CUST000797,77583.33333333333,113141.0,45.83157894736843
CUST000798,37000.0,31579.033,-14.651261613175675
CUST000802,35000.0,47716.598,36.33313616071428
CUST000806,102500.0,97512.87,-4.865495426829268
CUST000807,27916.666666666668,34385.566,23.172178171641786
CUST000808,30583.333333333332,78739.26,157.4580636920981
CUST000810,102083.33333333333,155882.98,52.701698979591846
CUST000818,68333.33333333333,64998.68,-4.879980945121944
CUST000819,31500.0,37919.516,20.379414682539682
CUST000820,35166.666666666664,68637.734,95.17839158767774
CUST000823,21000.0,50979.98,142.76181175595238
CUST000827,19666.666666666668,49638.83,152.40082097457625
CUST000829,50583.333333333336,44062.68,-12.890913303130153
CUST000835,26166.666666666668,33695.867,28.774014729299356
CUST000838,23666.666666666668,45482.66,92.18025418133801
CUST000844,44333.333333333336,44928.67,1.342868890977438
CUST000846,22000.0,32822.793,49.19451349431818
CUST000848,22833.333333333332,19596.58,-14.17556170164233
CUST000849,73500.0,47804.426,-34.959964923469386
CUST000853,27333.333333333332,48404.93,77.09120617378049
CUST000854,14500.0,38993.156,168.91831896551724
CUST000856,103750.0,95040.76,-8.39445030120482
CUST000859,46500.0,51593.742,10.954284274193549
CUST000862,26166.666666666668,51716.465,97.64254080414013
CUST000864,91750.0,76798.27,-16.296159741144415
CUST000868,30083.333333333332,27632.557,-8.146626125346257
CUST000871,18916.666666666668,47358.566,150.35365501101322
CUST000872,69583.33333333333,65178.633,-6.330108532934125
CUST000873,36333.333333333336,101057.54,178.1400157683486
CUST000877,31833.333333333332,41450.523,30.211068390052358
CUST000878,94916.66666666667,53841.914,-43.27454181299385
CUST000879,7166.666666666667,14253.807,98.89032521802325
CUST000886,26833.333333333332,26211.47,-2.317500485248443
CUST000887,93750.0,70637.984,-24.652816666666666
CUST000888,38083.333333333336,63376.324,66.41485571663019
CUST000889,34666.666666666664,38332.49,10.5744854266827
CUST000890,62750.0,56069.195,-10.646700697211156
CUST000891,21916.666666666668,25486.838,16.289754634030412
CUST000893,22416.666666666668,63513.65,183.33226068773232
CUST000897,46916.666666666664,88357.336,88.32824711367674
CUST000898,34500.0,88972.125,157.89021739130436
CUST000899,68000.0,70112.05,3.105951286764706
CUST000900,40083.333333333336,51301.812,27.987889812889804
CUST000901,95916.66666666667,69052.88,-28.007420178105995
CUST000903,17500.0,24295.18,38.82959821428572
CUST000904,37500.0,95733.766,155.29004166666667
CUST000905,82583.33333333333,81188.69,-1.6887739656912153
CUST000908,53000.0,53994.316,1.876068691037736
CUST000914,38333.333333333336,23044.951,-39.88273607336957
CUST000915,12250.0,17740.033,44.81659757653061
CUST000916,91333.33333333333,108480.31,18.774064781021906
CUST000922,46750.0,39075.492,-16.41605949197861
CUST000923,88333.33333333333,61197.88,-30.719382370283014
CUST000932,21500.0,20407.494,-5.081422601744186
CUST000938,22666.666666666668,49653.92,119.0614200367647
CUST000939,88583.33333333333,82051.46,-7.373703551269986
CUST000940,51166.666666666664,37947.676,-25.835161339576544
CUST000945,21500.0,57509.066,167.48402979651163
CUST000950,36833.333333333336,62585.805,69.91621182126696
CUST000954,27750.0,64439.46,132.21427364864863
CUST000956,20666.666666666668,57022.535,175.91549269153222
CUST000959,13333.333333333334,37372.242,180.29181640624998
CUST000965,66500.0,63134.066,-5.06155427631579
CUST000969,56500.0,119774.89,111.99095685840707
CUST000972,40750.0,44716.8,9.734480444785277
CUST000973,45666.666666666664,78112.99,71.05034785583942
CUST000974,69666.66666666667,115743.945,66.13963441985645
CUST000978,75750.0,79987.016,5.5934199669966995
CUST000982,37250.0,58405.418,56.793068372483226
CUST000983,31583.333333333332,51647.715,63.528384729551455
CUST000985,151750.0,163062.4,7.454633443163098
CUST000986,29333.333333333332,39170.098,33.53442382812501
CUST000989,115333.33333333333,80156.81,-30.499873554913293
CUST000993,24333.333333333332,61329.938,152.04083904109592
CUST000995,22500.0,32230.793,43.24796875
CUST000998,43833.333333333336,60365.34,37.71560420627375
CUST001002,110416.66666666667,69366.56,-37.177452830188685
CUST001011,41416.666666666664,48578.016,17.29098340040242
CUST001012,110083.33333333333,140611.44,27.731813020439066
CUST001016,12750.0,21471.098,68.40076593137255
CUST001023,28250.0,52240.1,84.92071349557521
CUST001024,86666.66666666667,73660.16,-15.007512019230774
CUST001025,53166.666666666664,44784.598,-15.765647041536045
CUST001026,23416.666666666668,34259.816,46.30526579181494
CUST001028,26333.333333333332,67790.39,157.43186313291142
CUST001029,22916.666666666668,30455.756,32.89784374999999
CUST001030,66916.66666666667,58652.953,-12.349260585305112
CUST001031,35916.666666666664,52976.715,47.49897404292344
CUST001039,38333.333333333336,92409.14,141.0673233695652
CUST001040,53166.666666666664,121396.93,128.3327831112853
CUST001044,15333.333333333334,17856.848,16.457702105978257
CUST001045,17750.0,39740.586,123.89062500000001
CUST001046,42000.0,55548.75,32.25892857142857
CUST001049,18583.333333333332,35525.9,91.17075392376684
CUST001050,59083.333333333336,62584.863,5.926425863892802
CUST001055,65583.33333333333,65948.17,0.556297649301151
CUST001056,38333.333333333336,44414.266,15.863301630434776
CUST001062,37416.666666666664,39414.336,5.338982461024506
CUST001063,42333.333333333336,55190.32,30.370835383858257
CUST001065,52500.0,49705.234,-5.323363095238095
CUST001066,25916.666666666668,26214.908,1.150771201768484
CUST001068,85583.33333333333,116511.03,36.13752434274587
CUST001069,88666.66666666667,79149.86,-10.733241306390982
CUST001070,17416.666666666668,15297.23,-12.169011662679432
CUST001076,45333.333333333336,62963.555,38.89019416360293
CUST001079,55750.0,37956.875,-31.91591928251121
CUST001085,46333.333333333336,44688.383,-3.5502529226618758
CUST001089,82500.0,90635.79,9.8615625
CUST001091,23583.333333333332,62615.086,165.5056647526502
CUST001097,46166.666666666664,59023.207,27.84810187274369
CUST001110,38750.0,72580.836,87.30538306451614
CUST001112,52583.333333333336,65559.26,24.676876980982563
CUST001117,67166.66666666667,56328.746,-16.135861895161298
CUST001118,14083.333333333334,37836.44,168.6611224112426
CUST001120,27083.333333333332,20871.664,-22.935394230769226
CUST001123,20750.0,29155.01,40.50607115963856
CUST001126,52916.666666666664,70695.4,33.5976033464567
CUST001127,27916.666666666668,24240.53,-13.168253264925378
CUST001128,66666.66666666667,85894.48,28.841714843749987
CUST001130,87416.66666666667,89307.5,2.163012392754999
CUST001134,66333.33333333333,58869.527,-11.251968828517581
CUST001135,69000.0,58568.375,-15.118297101449278
CUST001136,14250.0,27761.432,94.81706414473685
CUST001140,35250.0,35226.363,-0.06705452127659575
CUST001143,93583.33333333333,66900.45,-28.51242764915405
CUST001145,36666.666666666664,34720.727,-5.307109374999993
CUST001147,42166.666666666664,33661.74,-20.169790637351774
CUST001155,46000.0,83217.78,80.90822010869564
CUST001157,40416.666666666664,64046.453,58.46545103092784
CUST001158,34083.333333333336,48527.227,42.37817084352077
CUST001160,108916.66666666667,93182.53,-14.446030986993119
CUST001164,32000.0,24098.178,-24.693194580078128
CUST001167,22916.666666666668,35854.2,56.45468749999999
CUST001169,36333.333333333336,48983.92,34.81813360091742
CUST001170,17416.666666666668,43841.23,151.71998355263156
CUST001171,33750.0,30230.861,-10.427077546296298
CUST001172,63750.0,102331.8,60.520465686274505
CUST001173,38000.0,41385.254,8.90856291118421
CUST001175,92916.66666666667,82829.88,-10.855731502242156
CUST001176,47000.0,72010.91,53.21469414893617
CUST001177,25750.0,20961.816,-18.59488774271845
CUST001179,95000.0,159569.2,67.9675822368421
CUST001184,13000.0,25235.17,94.11669170673078
CUST001186,20750.0,44865.73,116.22038780120482
CUST001187,47750.0,39069.004,-18.18009653141361
CUST001189,52833.333333333336,54261.023,2.702252563091478
CUST001191,22833.333333333332,23364.97,2.328338845802925
CUST001192,158916.66666666666,129594.664,-18.451181502359724
CUST001194,39666.666666666664,43232.277,8.988934480042024
CUST001197,63750.0,42799.836,-32.863002450980396
CUST001199,16666.666666666668,39460.414,136.76248437499999
CUST001202,53333.333333333336,44288.438,-16.959179687500004
CUST001206,33666.666666666664,36311.164,7.854942759900998
CUST001211,37750.0,26074.451,-30.928606167218543
CUST001214,50083.333333333336,49310.934,-1.5422290973377752
CUST001219,40750.0,29826.129,-26.80704562883436
CUST001220,21500.0,23393.127,8.80524164244186
CUST001221,75416.66666666667,69425.375,-7.944254143646415
CUST001222,61333.333333333336,89223.57,45.47321246603261
CUST001225,49833.333333333336,70827.234,42.12822951505016
CUST001226,39166.666666666664,30046.646,-23.285157912234038
CUST001227,17333.333333333332,43359.934,150.1534630408654
CUST001229,66916.66666666667,67168.06,0.375684931506842
CUST001230,59916.666666666664,41438.94,-30.839040768428372
CUST001231,69583.33333333333,78154.05,12.317193113772463
CUST001232,13333.333333333334,28011.186,110.08389160156248
CUST001237,20833.333333333332,25132.46,20.635812500000007
CUST001241,135000.0,86469.14,-35.94878472222222
CUST001244,20416.666666666668,28896.264,41.532720025510194
CUST001249,28000.0,55214.676,97.19527064732144
CUST001250,94250.0,129077.56,36.952320954907165
CUST001252,79000.0,69302.28,-12.275593354430379
CUST001253,8250.0,17135.715,107.70563446969696
CUST001257,69250.0,68004.766,-1.7981723826714802
CUST001260,45833.333333333336,48344.266,5.478397727272722
CUST001261,55916.666666666664,61096.895,9.264192902384504
CUST001262,60333.333333333336,50763.293,-15.861945355662987
CUST001263,20083.333333333332,47144.05,134.74216156639005
CUST001265,38083.333333333336,65841.96,72.88917532822757
CUST001268,66750.0,150557.88,125.55486891385767
CUST001271,82583.33333333333,109534.62,32.63525794651868
CUST001274,40083.333333333336,25195.791,-37.14147771569647
CUST001275,75000.0,57729.094,-23.027875
CUST001276,31500.0,31125.777,-1.1880084325396825
CUST001279,27416.666666666668,25612.408,-6.580881933890581
CUST001285,21666.666666666668,17201.537,-20.608290264423083
CUST001286,29083.333333333332,56313.176,93.62696543696276
CUST001288,54833.333333333336,95568.664,74.28935695288753
CUST001291,85833.33333333333,84605.02,-1.4310406553398003
CUST001293,40666.666666666664,33808.246,-16.864968621926224
CUST001298,35333.333333333336,36251.004,2.597180866745276
CUST001299,23416.666666666668,45153.16,92.82488322953736
CUST001302,73833.33333333333,78215.04,5.93459015237021
CUST001303,70833.33333333333,54637.32,-22.864959558823525
CUST001313,50333.333333333336,41776.535,-17.000261278973515
CUST001318,53333.333333333336,51130.63,-4.130070800781254
CUST001321,54833.333333333336,58385.855,6.478763772796348
CUST001322,21666.666666666668,46609.62,115.12132812499998
CUST001323,29583.333333333332,61218.016,106.93413732394367
CUST001326,33833.333333333336,41056.2,21.348372075123144
CUST001328,28833.333333333332,54455.17,88.86186777456648
CUST001329,45166.666666666664,50279.168,11.319191074723253
CUST001334,59583.333333333336,76763.125,28.83321678321678
CUST001335,35416.666666666664,53402.867,50.784566176470605
CUST001337,40750.0,50830.695,24.737902607361963
CUST001339,88000.0,75763.914,-13.904643110795453
CUST001341,25500.0,29621.979,16.16462162990196
CUST001342,36250.0,35721.434,-1.458114224137931
CUST001345,19083.333333333332,12684.475,-33.53113741812226
CUST001347,180916.66666666666,181625.55,0.3918269230769285
